Fecha,AGUA,CARBÓN,GAS,LÍQUIDOS,MEZCLAS,PESCASEZ,PBOLSA
24/03/2014,219.38,109.84,281.77,1113.73,525.04,477.55,168.04
25/03/2014,125.4,109.8,272.25,1113.73,518.07,477.55,165.43
26/03/2014,130.13,114.15,278.9,1113.73,516.86,477.55,179.51
27/03/2014,126.71,121.37,270.81,1113.73,588.66,477.55,155.65
28/03/2014,127.71,121.41,279.39,1113.73,522.14,477.55,158.85
29/03/2014,133.41,121.69,277.65,1147.02,518.76,477.55,139.67
30/03/2014,135.47,120.6,277.8,1113.35,519.78,477.55,140.81
31/03/2014,115.36,120.6,280.29,1113.35,516.87,477.55,145.25
1/04/2014,137.2,121.67,278.8,1113.35,515.87,478.37,154.57
2/04/2014,167.8,121.67,274.96,1113.5,514.62,478.37,186.78
3/04/2014,200.88,104.76,287.84,1113.12,312.34,478.37,223.66
4/04/2014,249.03,124.44,278.87,1113.12,308.09,478.37,292.75
5/04/2014,248.71,123.71,294.7,1113.12,312.19,478.37,245.51
6/04/2014,245.44,123.71,295.46,1113.12,312.64,478.37,221.62
7/04/2014,279.52,125.03,311.25,1113.12,313.97,478.37,321.15
8/04/2014,300.17,123.02,306.86,1113.5,312.4,478.37,319.94
9/04/2014,289.27,123.47,318.36,1113.32,317.97,478.37,337.97
10/04/2014,297.75,122.88,298.7,1113.32,504.84,478.37,369.32
11/04/2014,283.81,122.88,301.69,1113.32,503.68,478.37,337.3
12/04/2014,285.38,122.88,291.76,861.11,505.31,478.37,323.95
13/04/2014,285.72,122.88,297.59,861.11,513.01,478.37,336.66
14/04/2014,300.14,124.33,300.78,861.11,513.01,478.37,358.08
15/04/2014,305.45,125.02,309.73,861.11,509.69,478.37,403.65
16/04/2014,329.36,124.99,315.48,861.11,512.99,478.37,426.26
17/04/2014,355.2,124.65,326.45,787.1,519.48,478.37,460.05
18/04/2014,375.2,123.81,323.76,787.1,513.11,478.37,451.27
19/04/2014,369.04,125.39,319.22,787.1,592.95,478.37,428.7
20/04/2014,385.27,124.16,319.69,787.1,592.08,478.37,431.88
21/04/2014,373.62,125.31,236.66,860.78,521.84,478.37,467.71
22/04/2014,324.38,120.15,258.32,861,516.32,478.37,469.39
23/04/2014,300.99,120.02,257.88,861,516.32,478.37,458.78
24/04/2014,384.42,120.75,243.48,863.39,516.32,478.37,472.72
25/04/2014,389.5,119.68,264.94,863.76,516.32,478.37,478.91
26/04/2014,371.39,117.37,249.13,863.76,590.63,478.37,475.64
27/04/2014,371.7,124.89,242.98,861.11,518.34,478.37,460.06
28/04/2014,357.98,124.89,255.66,861.11,517.3,478.37,451.47
29/04/2014,344.6,124.89,244.73,861.11,518.34,478.37,461.29
30/04/2014,357.39,124.89,244.64,861.74,584.37,478.37,465.13
1/05/2014,345.41,124.95,304.48,865.03,325.34,466.35,417.86
2/05/2014,379.51,124.85,246.94,867.93,521.68,466.35,450.91
3/05/2014,321.92,125.18,242.99,867.94,521.68,466.35,430.06
4/05/2014,386.61,126.68,302.47,864.8,311.15,466.35,430.49
5/05/2014,329.55,126.78,269.58,864.81,470.98,466.35,407.1
6/05/2014,318.38,126.78,268.54,864.48,474.37,466.35,436.06
7/05/2014,330.22,127.25,261.3,864.93,424.71,466.35,415.37
8/05/2014,374.22,127.25,189.9,789.29,426.09,466.35,426.12
9/05/2014,353.67,126.82,189.9,803.72,433.38,466.35,432.56
10/05/2014,289.99,126.82,197.22,1008.97,301.42,466.35,455.15
11/05/2014,306.5,126.95,191.05,1008.98,301.63,466.35,361.49
12/05/2014,308.95,124.91,216.34,828.97,476.16,466.35,417.91
13/05/2014,271.06,126.82,216.18,828.97,444.43,466.35,337.62
14/05/2014,273.8,124.87,196.44,827.28,482.71,466.35,323.27
15/05/2014,279.27,125.75,410.74,827.45,192.41,466.35,295.61
16/05/2014,280.92,124.88,218.29,827.48,251.95,466.35,349.71
17/05/2014,270.29,124.88,298.81,827.28,299.34,466.35,279.09
18/05/2014,269.67,125.79,197.28,995.79,291.11,466.35,259.59
19/05/2014,287.97,125.84,319.11,801.73,179.74,466.35,334.36
20/05/2014,303.03,125.84,311.67,801.73,254.35,466.35,331.43
21/05/2014,315.84,125.84,265.16,801.72,249.88,466.35,356.1
22/05/2014,326.94,126.29,263.64,801.72,243.71,466.35,370.76
23/05/2014,333.94,126.29,264.84,801.71,245.59,466.35,376.45
24/05/2014,325.74,127.7,198.17,1000.5,243.52,466.35,376.26
25/05/2014,353.63,127.8,236.13,1000.5,244.02,466.35,383.02
26/05/2014,357.92,127.04,241.96,801.72,243.56,466.35,387.18
27/05/2014,298.17,127.04,283.09,801.88,316.09,466.35,388.37
28/05/2014,344.66,126.22,185.15,801.88,543.13,466.35,404.82
29/05/2014,332.93,126.21,184.99,798.36,550.17,466.35,447.15
30/05/2014,392.82,126.21,184.67,800.11,496.99,466.35,463.15
31/05/2014,382.81,127.02,228,798.37,268.74,466.35,454.68
1/06/2014,384.03,127.03,241.78,809.36,185.68,473.71,426.87
2/06/2014,395.71,127.03,243.85,814.35,253.46,473.71,381.12
3/06/2014,387.28,127.03,291.05,814.35,247.76,473.71,429.13
4/06/2014,357.19,125.39,327.77,810.42,247.76,473.71,444.12
5/06/2014,352.92,125.39,301.32,810.42,272.66,473.71,444.49
6/06/2014,374.33,125.39,302.52,810.42,248.03,473.71,473.32
7/06/2014,370.72,125.39,302.29,810.42,247.76,473.71,473.11
8/06/2014,402.49,125.39,248.89,804.86,247.82,473.71,467.05
9/06/2014,326.15,125.9,248.47,810.43,247.82,473.71,401.07
10/06/2014,305.7,128.22,240.69,1010.95,244.54,473.71,377.36
11/06/2014,348.87,128.26,205.8,1016.33,243.57,473.71,433.74
12/06/2014,348.44,127.77,205.29,1016.01,243.57,473.71,424.74
13/06/2014,321.81,129.38,242.47,1007.97,243.57,473.71,407.38
14/06/2014,317.81,129.72,241.18,1008.16,243.57,473.71,397.27
15/06/2014,311.47,127.78,242.1,1007.4,304.79,473.71,312.06
16/06/2014,288.84,126.38,242.2,1015.57,394.41,473.71,345.49
17/06/2014,246.06,128.3,240.29,1023,300.47,473.71,305.9
18/06/2014,261.61,127.35,201.04,1021.1,349.48,473.71,349.58
19/06/2014,289.85,126.66,239.78,1007.4,306.63,473.71,377.47
20/06/2014,309.96,126.81,240.02,1007.4,306.63,473.71,384.33
21/06/2014,297.31,126.81,202.4,1009.08,294.47,473.71,332.97
22/06/2014,280.55,128.26,239.63,1006.22,294.4,473.71,226.49
23/06/2014,284.02,128.36,189.66,1005.05,290.76,473.71,227.56
24/06/2014,333.35,127.13,184.99,1017.05,301.6,473.71,363.4
25/06/2014,297.99,126.91,237.98,1004.16,301.28,473.71,318.68
26/06/2014,250.8,115.21,215.98,1004.16,271.12,473.71,258.15
27/06/2014,167.66,115.13,215.33,1004.14,250.69,473.71,129.12
28/06/2014,162.42,115.85,213.89,1001.52,315.5,473.71,133.33
29/06/2014,172.71,122.06,215.85,1067.15,319.18,473.71,138.09
30/06/2014,192.82,126.4,227.73,1067.15,318.32,473.71,128.5
1/07/2014,209.36,125.58,244.84,992.94,321.36,456.19,193.84
2/07/2014,191.3,125.58,241.18,994.35,312.86,456.19,153.16
3/07/2014,217.22,127.3,239.05,994.35,312.52,456.19,196.83
4/07/2014,194.66,108.43,175.56,994.35,312.52,456.19,160.99
5/07/2014,193.24,127.3,184.64,992.55,312.52,456.19,146.73
6/07/2014,207.49,128.99,241.56,960.12,391.7,456.19,149.7
7/07/2014,210.79,127.3,190.73,960.12,373.46,456.19,203.92
8/07/2014,228.95,127.3,221.79,958.24,393.23,456.19,283.23
9/07/2014,177.21,129.32,227,958.24,392.92,456.19,181.52
10/07/2014,149.78,133.32,193.32,954.36,335.2,456.19,157.42
11/07/2014,145.4,127.01,251.25,948.46,304.21,456.19,147.57
12/07/2014,155.99,129.65,244.23,951.91,313.03,456.19,161.67
13/07/2014,169.83,129.65,242.31,947.81,393.42,456.19,154.36
14/07/2014,160.34,132.01,228.9,944.57,393.42,456.19,145.7
15/07/2014,135.65,132.01,252.46,944.55,395.42,456.19,141.33
16/07/2014,130.94,132.01,250.47,944.56,395.42,456.19,131.49
17/07/2014,133.41,130.93,179.39,920.3,356.73,456.19,130.59
18/07/2014,135.53,132.01,248.99,944.57,300.57,456.19,136.02
19/07/2014,163.31,132.01,243.93,945.47,299.76,456.19,165.03
20/07/2014,183.95,131.91,225.78,949.22,302.26,456.19,151.36
21/07/2014,149.33,131.91,209.94,949.52,300.53,456.19,167.27
22/07/2014,138.84,131.91,194.65,961.15,309.49,456.19,183.65
23/07/2014,124.06,131.91,190.1,961.15,309.49,456.19,190.21
24/07/2014,127.57,110.04,186.97,961.16,309.49,456.19,180.37
25/07/2014,149.66,129.35,217.5,1091.59,313.79,456.19,182.96
26/07/2014,174.36,120.9,187.82,844.78,313.79,456.19,168.61
27/07/2014,200.33,128.41,183.84,885.49,313.79,456.19,164.66
28/07/2014,236.91,128.41,182.16,880.08,394.22,456.19,278.48
29/07/2014,258.92,128.41,162.89,880.08,400.61,456.19,334.92
30/07/2014,269.48,128.41,173.5,880.08,402.41,456.19,368.79
31/07/2014,274.51,131.68,173.32,873.17,344.33,456.19,381.53
1/08/2014,271.99,131.68,163.02,872.6,308.31,439.05,375.73
2/08/2014,274.82,130.38,193.93,872.6,181.7,439.05,347.25
3/08/2014,196.37,128.51,154.35,835.78,197.16,439.05,189.97
4/08/2014,214.44,128.51,152.65,835.78,390.13,439.05,300.21
5/08/2014,222.01,126.23,156.95,941.14,189.93,439.05,297.34
6/08/2014,254.92,128.51,148.7,837.82,176.18,439.05,320.18
7/08/2014,281.99,133.61,150.93,835.78,181.63,439.05,264.89
8/08/2014,217.41,130.32,165.85,835.78,227.87,439.05,193.94
9/08/2014,169.77,130.32,166.67,835.78,304.41,439.05,159.93
10/08/2014,209.73,130.32,130.79,793.07,404.21,439.05,149.84
11/08/2014,173.12,128.51,164.86,827.62,322.83,439.05,184.24
12/08/2014,158.19,128.51,164.95,826.55,303.38,439.05,173.62
13/08/2014,149.24,128.51,164.59,825.84,301.56,439.05,152.95
14/08/2014,136.42,128.51,169.07,825.84,302.68,439.05,163.73
15/08/2014,151.57,128.51,180.07,825.84,392.45,439.05,187.05
16/08/2014,154.49,121.35,178.43,825.84,396.86,439.05,173.97
17/08/2014,167.54,121.35,175.6,821.06,395.4,439.05,148.5
18/08/2014,141.53,121.35,181.01,819.74,411.44,439.05,157.04
19/08/2014,150.24,121.35,179.24,821.85,337.14,439.05,197.96
20/08/2014,145.38,121.35,173.4,822.04,395.8,439.05,191.77
21/08/2014,151.45,121.35,175.78,820.38,394.22,439.05,191.39
22/08/2014,147.52,121.35,169.62,820.82,393.12,439.05,175.6
23/08/2014,139.99,121.35,162.61,1007.63,301.7,439.05,159.98
24/08/2014,182.17,121.35,167.91,1007.71,144.45,439.05,160.72
25/08/2014,156.68,121.3,163.99,1007.71,301.41,439.05,170.14
26/08/2014,162.76,121.3,186.82,1007.71,393.15,439.05,172.87
27/08/2014,219.89,120.75,236.4,1011.24,393.26,439.05,273.56
28/08/2014,183.46,119.83,199.89,1108.83,322.9,439.05,218.47
29/08/2014,158.05,119.83,163.88,1001.93,327.12,439.05,180.09
30/08/2014,142.87,119.83,185.14,1001.9,327.15,439.05,160.24
31/08/2014,169.69,119.83,183.15,1027.05,314.46,439.05,156.46
1/09/2014,156.88,119.83,201.88,1027.49,327.51,435.92,194.22
2/09/2014,178.99,119.83,199.17,1034.41,300.18,435.92,214.22
3/09/2014,199.08,119.83,196.43,1034.88,301.7,435.92,284.16
4/09/2014,208.76,119.83,201.52,1034.88,301.7,435.92,246.78
5/09/2014,193.18,117.82,202.05,1034.88,240.43,435.92,221.22
6/09/2014,187.97,117.82,194.43,1035.47,242.7,435.92,180.88
7/09/2014,179.21,117.82,195.99,1020.07,336.47,435.92,174.54
8/09/2014,162.3,117.82,198.92,769.37,483.32,435.92,184.45
9/09/2014,161.61,117.82,195.11,769.07,476.7,435.92,187.08
10/09/2014,144.65,117.82,200.58,769.07,476.83,435.92,201.52
11/09/2014,148.06,121.34,190.85,769.07,478.49,435.92,174.79
12/09/2014,176.65,121.34,195.14,769.07,473.22,435.92,167.42
13/09/2014,166.7,121.39,269.7,769.07,472.76,435.92,163.76
14/09/2014,149.12,121.38,282.92,780.14,476.97,435.92,150.94
15/09/2014,135.7,121.37,264.37,780.44,472.99,435.92,170.09
16/09/2014,123.19,121.37,249.33,780.44,472.3,435.92,145.81
17/09/2014,143.82,121.37,254.29,780.44,440.42,435.92,154.97
18/09/2014,128.07,117.92,254.45,780.14,406.84,435.92,157.67
19/09/2014,131.04,117.64,250.38,780.14,404.67,435.92,144.54
20/09/2014,136.82,117.95,251.43,780.44,404.55,435.92,139.41
21/09/2014,126.47,117.96,255.2,771.9,485.19,435.92,133.09
22/09/2014,112.71,113.19,264.82,766.07,495.86,435.92,139.57
23/09/2014,112.45,113.19,260.05,771.9,437.87,435.92,133.9
24/09/2014,116.96,113.19,263.65,771.9,439.77,435.92,143.78
25/09/2014,148.57,115.71,190.74,771.9,442.55,435.92,167.25
26/09/2014,170.87,103.11,186.99,799.17,503.95,435.92,192.74
27/09/2014,173.74,115.8,190.87,783.7,558.92,435.92,202.1
28/09/2014,184.18,110.58,216.76,865.11,343.75,435.92,204.01
29/09/2014,145.17,115.78,189.53,865.11,475.94,435.92,199.9
30/09/2014,172.79,115.78,192.9,750.18,471.11,435.92,219.86
1/10/2014,203.73,115.78,164.2,747.94,453.33,451.18,227.35
2/10/2014,222.85,114.3,169.63,730.01,484.91,451.18,247.46
3/10/2014,243.35,114.34,181.54,730.55,476.27,451.18,268.37
4/10/2014,283.94,114.3,171.58,700.85,436.31,451.18,308.86
5/10/2014,282.73,114.96,167.87,765.19,174.5,451.18,295.98
6/10/2014,264.4,114.4,176.4,797.84,468.18,451.18,333.81
7/10/2014,210.31,124.06,178.5,797.84,427.09,451.18,304.72
8/10/2014,222.49,123.68,180.36,928.27,438.81,451.18,271.08
9/10/2014,218.24,123.85,181.74,926.95,431.53,451.18,199.38
10/10/2014,188.7,125.17,168.88,948.29,470.44,451.18,186.54
11/10/2014,193.69,125.83,201.72,959.25,474.9,451.18,167.59
12/10/2014,194.56,124.16,199.39,829.64,464.79,451.18,143.53
13/10/2014,203.24,122.97,210.14,829.64,437.35,451.18,187.88
14/10/2014,183.24,123.43,207.29,962.11,451.93,451.18,190.2
15/10/2014,164.68,123.43,207.97,962.11,513.9,451.18,175.08
16/10/2014,187.37,122.51,180.38,962.11,513.9,451.18,208.11
17/10/2014,183.93,124.07,179.86,962.11,479.71,451.18,215.29
18/10/2014,200.14,124.18,172.54,831.68,577.65,451.18,206.81
19/10/2014,205.23,124.12,171.97,830.84,526.79,451.18,187.96
20/10/2014,179.83,125.75,174.93,949.99,493.28,451.18,206.28
21/10/2014,177.83,125.75,177.79,950,492.63,451.18,186.29
22/10/2014,152.66,124.11,180.03,959.4,436.11,451.18,178.65
23/10/2014,135.48,124.11,179.36,960.7,436.28,451.18,180.56
24/10/2014,155.02,124.11,177.58,960.7,433.02,451.18,181.78
25/10/2014,163.6,124.11,173.07,960.7,432.91,451.18,175.93
26/10/2014,166.97,125.65,174.93,960.31,498.81,451.18,175.12
27/10/2014,164.11,125.83,170.97,960.31,438.77,451.18,181.09
28/10/2014,161.06,127.48,168.03,1140.09,234.26,451.18,177.71
29/10/2014,166.92,125.48,169.2,1156.9,268.72,451.18,193.59
30/10/2014,186.18,126.29,161.19,1023.85,254.06,451.18,202.76
31/10/2014,156.53,125.87,161,1023.86,234.04,451.18,181.54
1/11/2014,174.02,125.52,159.57,1024.14,234.75,407.34,196.19
2/11/2014,159.91,125.52,156.1,1049.97,234.75,407.34,168.4
3/11/2014,160.49,127.07,157.74,1046.54,234.08,407.34,175.77
4/11/2014,170.86,126.86,159.73,1046.54,269.31,407.34,178.8
5/11/2014,162.51,126.99,163.85,1046.54,269.31,407.34,184.67
6/11/2014,140.97,126.99,162.97,1046.53,237.34,407.34,182.05
7/11/2014,151.16,125.49,161.72,1046.54,236.15,407.34,182.77
8/11/2014,155.68,116.84,159.63,1046.56,236.17,407.34,180.28
9/11/2014,164.7,116.58,182.9,1011.72,237.03,407.34,174.26
10/11/2014,143.27,125.61,190.78,1005.24,235.97,407.34,169.25
11/11/2014,137.43,127.34,180.47,1018.25,272.41,407.34,180.09
12/11/2014,143.88,120.53,175.33,1009.99,262.84,407.34,165.59
13/11/2014,132.89,124.08,182.55,1009.99,254.28,407.34,182.29
14/11/2014,129.21,124.08,221.67,1009.99,240.42,407.34,158.39
15/11/2014,131.42,124.08,219.8,995.33,240.33,407.34,157.82
16/11/2014,126.15,124.08,232.63,808.34,496.85,407.34,128.74
17/11/2014,143.29,124.08,227.68,995.32,289.14,407.34,163.1
18/11/2014,143.4,124.91,216.71,995.32,238.99,407.34,164.67
19/11/2014,147.42,126.25,216.13,995.32,236.5,407.34,174.71
20/11/2014,138.46,126.29,196.49,995.33,237.46,407.34,163.48
21/11/2014,139.26,122.26,195.42,995.33,271.23,407.34,170.09
22/11/2014,138.35,121.86,194.3,995.33,271.23,407.34,164.68
23/11/2014,159.59,121.86,241.52,994.02,271.23,407.34,163.89
24/11/2014,151.38,121.86,242.9,999.72,271.23,407.34,167.06
